appid,linux,mac,windows
224760,1,1,1
224820,0,0,1
224860,1,1,1
224900,1,1,1
224920,0,0,1
224940,0,0,1
224960,0,0,1
224980,0,0,1
225000,0,0,1
225020,0,0,1
225080,0,0,1
225160,1,1,1
225260,1,1,1
225280,0,0,1
225300,0,0,1
225320,0,0,1
225360,0,0,1
225420,1,1,1
225540,0,0,1
225600,1,1,1
225640,0,0,1
225840,0,0,1
226100,0,0,1
226120,1,1,1
226560,0,0,1
226580,0,0,1
226620,1,1,1
226720,0,0,1
226740,1,1,1
226780,0,0,1
226820,0,1,1
226840,1,1,1
226860,0,0,1
226960,1,1,1
227000,0,0,1
227060,0,0,1
227080,1,1,1
227100,0,0,1
227160,1,1,1
227200,1,1,1
227220,0,0,1
227300,1,1,1
227380,1,1,1
227560,0,1,1
227580,1,1,1
227600,0,0,1
227760,0,0,1
227780,0,0,1
227800,0,0,1
227860,1,1,1
227900,0,0,1
227920,0,0,1
227940,0,0,1
228200,0,0,1
228260,0,0,1
228280,1,1,1
228300,0,0,1
228320,1,1,1
228360,1,1,1
228380,0,0,1
228440,1,1,1
228760,0,0,1
228960,1,1,1
229480,0,0,1
229520,1,1,1
229560,1,1,1
229580,0,0,1
229600,0,1,1
229810,0,0,1
229870,0,0,1
229890,0,0,1
229970,0,0,1
230050,0,1,1
230070,0,0,1
230150,0,1,1
230190,1,1,1
230270,1,1,1
230290,1,1,1
230310,1,1,1
230410,0,0,1
230650,0,0,1
230700,1,1,1
230760,1,0,1
230820,0,1,1
230840,0,0,1
230980,0,1,1
231020,0,0,1
231040,1,1,1
231140,0,0,1
231160,1,1,1
231200,1,1,1
231310,1,1,1
231330,1,0,1
231430,1,1,1
231720,1,1,1
231740,1,1,1
232010,0,1,1
232050,0,0,1
232090,0,0,1
232430,1,1,1
232750,0,0,1
232770,1,1,1
232790,1,1,1
232890,0,0,1
232910,0,0,1
232950,0,1,1
232970,0,0,1
233110,0,1,1
233130,1,1,1
233150,1,1,1
233190,0,0,1
233210,1,1,1
233230,1,1,1
233270,0,0,1
233290,0,0,1
233310,0,1,1
233350,0,0,1
233410,0,1,1
233450,1,1,1
233470,0,1,1
233510,0,0,1
233550,1,1,1
233610,1,1,1
233720,1,1,1
233740,1,1,1
233840,1,1,1
233860,0,0,1
233980,1,1,1
234080,0,0,1
234140,1,1,1
234160,0,0,1
234190,1,1,1
234270,1,1,1
234290,0,0,1
234330,0,0,1
234350,0,0,1
234370,1,1,1
234390,1,1,1
234490,0,1,1
234630,0,0,1
234650,1,1,1
234670,0,0,1
234820,0,0,1
234900,0,1,1
234920,1,1,1
234940,1,1,1
235070,0,1,1
235210,0,0,1
235250,0,1,1
235320,0,0,1
235340,0,0,1
235360,0,1,1
235380,0,1,1
235400,0,0,1
235460,0,0,1
235520,0,0,1
235540,0,0,1
235600,0,0,1
235620,1,1,1
235660,0,0,1
235720,0,1,1
235800,1,1,1
235820,1,1,1
235900,0,0,1
235980,1,1,1
236010,0,0,1
236090,1,1,1
236110,0,0,1
236130,0,0,1
236150,0,0,1
236290,0,0,1
236370,1,1,1
236390,1,1,1
236430,0,0,1
236450,0,0,1
236470,0,0,1
236490,0,0,1
236510,0,0,1
236690,0,1,1
236730,1,1,1
236790,0,0,1
236850,1,1,1
236930,0,0,1
236970,0,0,1
237310,0,0,1
237350,1,1,1
237430,1,1,1
237470,1,1,1
237550,1,1,1
237570,0,0,1
237630,0,0,1
237740,0,0,1
237760,0,1,1
237850,1,1,1
237870,1,1,1
237890,0,0,1
237930,1,1,1
237950,0,0,1
237970,0,0,1
237990,0,1,1
238010,0,1,1
238050,0,1,1
238090,0,0,1
238210,0,1,1
238240,0,0,1
238260,0,1,1
238320,1,1,1
238370,1,1,1
238430,0,0,1
238460,1,1,1
238530,0,1,1
238630,1,1,1
238750,0,1,1
238870,0,0,1
238890,1,1,1
238910,1,1,1
238930,0,1,1
238960,0,0,1
239030,1,1,1
239070,1,1,1
239090,0,1,1
239120,0,0,1
239140,1,1,1
239160,0,1,1
239200,1,1,1
239250,0,0,1
239430,1,1,1
239700,1,1,1
239720,0,0,1
239800,1,1,1
239820,1,1,1
239840,0,0,1
240320,0,0,1
240340,1,1,1
240360,1,1,1
240440,1,1,1
240600,0,0,1
240620,0,0,1
240720,1,1,1
240760,1,1,1
240970,0,0,1
241000,1,1,1
241240,1,1,1
241260,0,0,1
241300,1,1,1
241320,1,1,1
241410,0,0,1
241560,0,0,1
241600,1,1,1
241620,0,0,1
241720,0,0,1
241760,0,0,1
241910,1,1,1
242050,0,0,1
242110,1,1,1
242130,0,0,1
242530,1,1,1
242570,1,1,1
242640,0,0,1
242680,1,1,1
242700,0,0,1
242720,0,0,1
242760,0,0,1
242780,0,1,1
242820,1,1,1
242840,0,0,1
242860,1,1,1
242880,1,1,1
242920,0,0,1
243000,0,0,1
243120,0,0,1
243160,1,1,1
243200,0,1,1
243220,0,1,1
243280,0,1,1
243360,0,0,1
243450,0,0,1
243470,0,0,1
243780,1,1,1
243800,0,0,1
243930,1,0,1
243950,0,0,1
243970,1,1,1
244030,0,0,1
244050,0,0,1
244070,0,0,1
244090,0,0,1
244160,0,1,1
244210,0,0,1
244410,0,0,1
244430,0,1,1
244450,0,0,1
244590,0,0,1
244690,0,0,1
244710,0,1,1
244730,0,0,1
244750,1,1,1
244770,1,1,1
244810,1,1,1
244830,1,1,1
244850,0,0,1
244870,1,1,1
244890,0,0,1
244910,0,0,1
244930,0,0,1
244950,0,1,1
245050,0,0,1
245170,1,1,1
245280,0,0,1
245300,0,0,1
245370,0,0,1
245390,1,1,1
245410,1,1,1
245430,1,1,1
245450,0,1,1
245470,1,1,1
245490,0,0,1
245620,1,1,1
246070,1,1,1
246090,1,1,1
246110,1,1,1
246420,1,1,1
246580,0,0,1
246620,1,1,1
246680,1,1,1
246700,0,0,1
246720,0,1,1
246740,0,1,1
246760,0,0,1
246800,1,1,1
246820,0,0,1
246840,0,0,1
246880,0,0,1
246900,0,1,1
246920,1,1,1
246940,0,0,1
246960,0,0,1
246980,0,0,1
247000,0,1,1
247020,1,1,1
247080,1,1,1
247140,0,0,1
247240,1,1,1
247370,0,0,1
247430,0,0,1
247660,0,0,1
247730,0,0,1
247870,0,1,1
247950,0,0,1
248170,0,0,1
248190,1,1,1
248270,0,1,1
248310,1,1,1
248330,0,1,1
248350,0,0,1
248370,0,0,1
248390,0,1,1
248470,1,1,1
248510,1,1,1
248530,0,0,1
248550,1,1,1
248570,1,1,1
248610,1,1,1
248630,0,0,1
248650,0,0,1
248800,1,1,1
248820,1,1,1
248860,1,1,1
249050,0,1,1
249130,0,1,1
249190,0,1,1
249230,0,0,1
249330,0,0,1
249360,0,0,1
249550,0,0,1
249570,1,1,1
249590,1,1,1
249610,0,0,1
249650,0,0,1
249680,0,0,1
249870,0,0,1
249930,0,0,1
249990,1,1,1
250050,1,1,1
250070,0,0,1
250110,1,1,1
250180,0,0,1
250260,1,1,1
250320,0,1,1
250340,0,1,1
250380,1,1,1
250400,0,0,1
250420,1,1,1
250460,1,1,1
250500,0,0,1
250520,0,0,1
250540,0,1,1
250560,1,1,1
250580,1,1,1
250600,1,1,1
250620,1,1,1
250640,0,0,1
250660,0,0,1
250680,0,0,1
250700,1,1,1
250720,0,0,1
250760,1,1,1
250900,1,1,1
251020,0,0,1
251060,1,1,1
251110,0,0,1
251130,1,1,1
251150,0,0,1
251170,0,0,1
251210,1,1,1
251230,0,0,1
251270,1,0,1
251290,0,0,1
251310,0,0,1
251370,1,1,1
251410,1,1,1
251430,1,1,1
251450,0,1,1
251470,1,1,1
251490,1,1,1
251510,0,0,1
251530,1,1,1
251570,1,1,1
251630,1,1,1
251690,0,0,1
251710,1,1,1
251730,0,1,1
251770,0,1,1
251810,0,0,1
251830,0,1,1
251850,0,1,1
251870,0,0,1
251890,1,1,1
251910,1,1,1
251950,0,1,1
251990,1,1,1
252010,0,0,1
252030,0,1,1
252050,0,0,1
252070,0,0,1
252090,0,1,1
252110,1,1,1
252130,0,1,1
252170,1,1,1
252230,0,0,1
252250,1,1,1
252270,0,0,1
252290,1,1,1
252310,1,1,1
252330,0,1,1
252350,0,0,1
252390,1,1,1
252410,1,1,1
252430,0,1,1
252450,1,1,1
252470,1,1,1
252490,0,1,1
252530,0,0,1
252550,0,1,1
252570,0,1,1
252610,1,1,1
252630,1,1,1
252670,1,1,1
252690,0,1,1
252710,0,1,1
252730,0,0,1
252750,1,1,1
252830,0,1,1
252870,1,1,1
252890,0,0,1
252910,0,0,1
252950,1,1,1
252970,1,1,1
253030,1,1,1
253110,0,0,1
253150,1,1,1
253230,0,1,1
253250,0,1,1
253290,1,1,1
253330,1,1,1
253350,1,1,1
253370,1,1,1
253390,1,1,1
253410,1,1,1
253430,0,0,1
253490,0,0,1
253510,0,0,1
253570,1,1,1
253610,0,0,1
253670,0,0,1
253690,0,0,1
253710,0,0,1
253750,0,0,1
253770,0,0,1
253790,1,1,1
253840,0,0,1
253860,0,1,1
253880,0,1,1
253900,1,1,1
253960,1,1,1
253980,1,1,1
254060,0,1,1
254080,0,1,1
254200,1,1,1
254300,0,0,1
254320,1,1,1
254440,0,0,1
254460,0,0,1
254480,0,0,1
254590,0,0,1
254700,0,0,1
254820,0,0,1
254840,0,0,1
254860,0,0,1
254880,0,0,1
254920,0,0,1
254960,0,0,1
255070,0,0,1
255220,1,1,1
255260,0,0,1
255280,0,0,1
255300,1,1,1
255320,0,0,1
255340,1,1,1
255370,0,0,1
255390,0,0,1
255420,0,0,1
255710,1,1,1
255870,1,1,1
255940,0,1,1
255960,0,0,1
256010,1,1,1
256030,0,0,1
256070,0,0,1
256190,0,0,1
256290,0,0,1
256330,0,0,1
256370,0,0,1
256390,0,0,1
256460,0,0,1
257030,0,1,1
257050,0,0,1
257120,1,1,1
257170,0,1,1
257220,0,0,1
257260,1,1,1
257350,1,1,1
257510,1,1,1
257630,0,1,1
257670,1,1,1
257690,1,1,1
257710,1,1,1
257730,0,1,1
257750,0,0,1
257770,1,0,1
257790,0,0,1
257830,1,1,1
257850,1,1,1
257870,1,1,1
257970,1,1,1
257990,0,0,1
258010,0,0,1
258050,1,1,1
258070,0,1,1
258090,0,0,1
258180,0,0,1
258200,0,0,1
258220,0,0,1
258520,0,0,1
258590,0,0,1
258760,0,0,1
258880,0,0,1
258890,1,1,1
258910,0,0,1
258950,1,1,1
258970,0,0,1
259020,0,0,1
259060,1,1,1
259080,0,0,1
259130,1,1,1
259170,0,0,1
259190,0,0,1
259320,0,0,1
259340,0,1,1
259390,1,1,1
259410,0,1,1
259450,1,1,1
259470,1,1,1
259510,1,1,1
259550,1,1,1
259570,0,0,1
259600,1,1,1
259620,1,1,1
259640,0,0,1
259660,0,0,1
259680,1,1,1
259720,1,1,1
259740,1,1,1
259810,0,0,1
259830,1,1,1
259870,0,0,1
259890,0,0,1
259910,0,0,1
259940,0,0,1
259960,0,0,1
259980,0,0,1
260000,0,0,1
260020,0,0,1
260040,0,0,1
260060,0,0,1
260080,0,0,1
260130,0,0,1
260160,1,1,1
260190,0,0,1
260210,0,0,1
260230,0,0,1
260250,0,0,1
260270,0,0,1
260330,1,1,1
260380,0,0,1
260410,0,1,1
260430,0,1,1
260530,1,1,1
260550,0,0,1
260570,0,0,1
260650,0,0,1
260690,0,0,1
260710,0,0,1
260730,1,1,1
260750,0,0,1
260790,1,1,1
260930,0,0,1
261110,0,0,1
261180,1,1,1
261350,1,1,1
261470,0,0,1
261490,0,1,1
261510,0,1,1
261530,1,1,1
261640,1,1,1
261680,1,1,1
261700,1,0,1
261720,0,0,1
261740,0,0,1
261760,0,0,1
261880,0,0,1
261900,0,1,1
261920,0,0,1
261940,0,0,1
261960,1,1,1
262000,0,1,1
262060,1,1,1
262080,0,0,1
262100,1,1,1
262120,0,0,1
262150,1,1,1
262190,0,0,1
262210,0,1,1
262240,0,0,1
262260,1,1,1
262280,1,1,1
262300,0,0,1
262390,0,0,1
262410,1,1,1
262450,0,0,1
262470,0,0,1
262490,0,0,1
262510,0,1,1
262550,0,0,1
262590,1,1,1
262610,0,1,1
262630,0,1,1
262690,1,1,1
262750,1,1,1
262770,0,1,1
262790,0,0,1
262810,0,0,1
262830,1,1,1
262850,1,1,1
262870,0,0,1
262900,0,0,1
262920,0,0,1
262940,1,1,1
262960,0,0,1
262980,0,0,1
263020,1,1,1
263040,0,0,1
263060,1,1,1
263080,1,1,1
263100,0,0,1
263120,0,0,1
263140,0,0,1
263180,0,1,1
263200,0,0,1
263280,0,0,1
263300,0,0,1
263320,1,1,1
263340,1,1,1
263360,1,1,1
263380,0,0,1
263400,0,0,1
263420,1,1,1
263460,1,1,1
263480,0,0,1
263500,1,1,1
263520,0,1,1
263540,0,0,1
263560,0,0,1
263600,0,0,1
263620,0,0,1
263640,0,0,1
263680,0,1,1
263700,0,1,1
263720,0,0,1
263740,1,1,1
263760,0,1,1
263800,0,0,1
263820,0,0,1
263860,1,1,1
263880,0,0,1
263920,1,1,1
263940,0,0,1
263960,1,1,1
263980,0,1,1
264000,1,1,1
264020,1,1,1
264060,1,0,1
264080,1,1,1
264120,0,0,1
264160,1,1,1
264200,0,0,1
264220,0,0,1
264240,0,0,1
264260,0,0,1
264280,1,1,1
264300,0,1,1
264320,0,0,1
264340,1,1,1
264380,1,1,1
264400,0,0,1
264440,1,1,1
264460,0,0,1
264480,0,0,1
264520,1,1,1
264540,0,0,1
264560,1,0,1
264580,0,0,1
264710,0,1,1
264730,0,1,1
265000,1,1,1
265120,0,0,1
265170,0,0,1
265210,0,0,1
265240,0,1,1
265300,0,0,1
265330,0,1,1
265380,1,1,1
265470,0,1,1
265550,0,0,1
265590,0,0,1
265610,0,0,1
265630,1,1,1
265670,1,1,1
265690,0,0,1
265730,0,0,1
265750,0,0,1
265770,1,1,1
265790,0,0,1
265810,0,0,1
265830,1,1,1
265870,0,0,1
265890,1,1,1
265930,1,1,1
265950,0,0,1
265970,1,1,1
265990,1,0,1
266010,1,1,1
266030,0,0,1
266050,0,0,1
266090,0,1,1
266110,1,1,1
266130,1,1,1
266150,0,0,1
266170,0,0,1
266190,0,0,1
266210,0,0,1
266230,1,1,1
266250,0,0,1
266270,0,0,1
266290,0,0,1
266310,0,0,1
266330,0,0,1
266370,0,0,1
266390,1,1,1
266410,0,0,1
266430,0,0,1
266490,0,0,1
266510,1,1,1
266840,0,0,1
266980,1,1,1
267060,1,1,1
267130,0,0,1
267220,0,0,1
267340,0,0,1
267360,0,0,1
267490,0,0,1
267530,0,0,1
267600,0,0,1
267610,0,0,1
267670,1,1,1
267730,1,1,1
267900,0,0,1
267920,0,0,1
267940,0,0,1
267960,0,0,1
267980,0,0,1
268050,0,0,1
268130,0,0,1
268200,1,1,1
268220,1,1,1
268240,0,1,1
268260,0,0,1
268320,0,0,1
268340,1,1,1
268360,1,1,1
268400,0,1,1
268420,0,0,1
268500,1,1,1
268520,0,0,1
268540,1,1,1
268650,1,1,1
268670,0,0,1
268750,1,1,1
268770,0,0,1
268810,1,1,1
268850,0,0,1
268870,1,1,1
268890,0,1,1
268910,0,1,1
268930,0,0,1
268970,0,0,1
268990,1,1,1
269010,1,1,1
269030,0,0,1
269050,0,1,1
269110,0,0,1
269150,1,1,1
269170,0,0,1
269190,0,0,1
269210,1,1,1
269230,0,0,1
269250,1,1,1
269270,0,0,1
269290,0,0,1
269310,0,1,1
269330,0,0,1
269350,0,0,1
269370,1,1,1
269430,0,0,1
269470,0,0,1
269490,0,1,1
269530,1,1,1
269570,0,0,1
269590,0,0,1
269610,0,0,1
269630,1,1,1
269650,1,1,1
269670,1,1,1
269690,1,1,1
269710,1,1,1
269730,0,0,1
269770,0,0,1
269790,1,0,1
269810,1,1,1
269890,1,1,1
269950,1,1,1
269990,0,1,1
270010,0,1,1
270030,1,1,1
270050,1,1,1
270070,1,1,1
270090,0,0,1
270110,0,0,1
270130,0,0,1
270150,1,1,1
270170,1,1,1
270190,0,0,1
270210,1,1,1
270230,0,0,1
270270,1,1,1
270310,0,1,1
270330,1,1,1
270410,0,0,1
270430,0,1,1
270450,1,1,1
270490,1,1,1
270510,0,0,1
270550,0,0,1
270570,1,1,1
270590,0,0,1
270610,1,1,1
270630,0,1,1
270750,1,1,1
270760,1,1,1
270770,0,0,1
270790,0,0,1
270810,0,1,1
270830,0,0,1
270850,0,1,1
270880,1,1,1
270910,0,0,1
270950,0,0,1
271240,0,1,1
271360,0,0,1
271370,0,0,1
271500,0,0,1
271550,0,0,1
271570,1,1,1
271590,0,0,1
271640,0,0,1
271670,0,1,1
271730,1,1,1
271760,0,0,1
271820,1,1,1
271860,0,0,1
271900,1,1,1
271920,0,0,1
271970,0,0,1
271990,0,0,1
272010,0,0,1
272040,0,1,1
272060,1,1,1
272270,1,1,1
272330,1,1,1
272470,0,0,1
272510,0,0,1
272600,1,1,1
272620,1,0,1
272890,1,1,1
272990,0,0,1
273030,0,0,1
273070,1,1,1
273110,0,0,1
273500,0,0,1
273570,0,0,1
273580,0,0,1
273590,0,0,1
273600,0,0,1
273620,0,0,1
273730,0,0,1
273740,0,1,1
273750,0,0,1
273760,0,0,1
273770,0,0,1
273790,0,0,1
273800,0,0,1
273820,0,0,1
273830,0,0,1
273840,0,0,1
273850,0,0,1
273860,0,0,1
273890,1,1,1
273940,0,0,1
273960,1,0,1
274010,0,1,1
274170,1,1,1
274190,1,1,1
274230,1,1,1
274250,1,1,1
274270,1,1,1
274290,1,1,1
274310,1,1,1
274350,1,1,1
274480,1,1,1
274500,1,1,1
274520,1,1,1
274560,0,0,1
274700,0,1,1
274880,0,0,1
274900,1,1,1
274920,0,0,1
274940,0,0,1
274960,0,0,1
274980,1,1,1
275060,0,0,1
275080,0,1,1
275100,1,1,1
275180,1,1,1
275200,0,1,1
275290,0,0,1
275310,0,0,1
275330,0,0,1
275350,0,0,1
275390,0,0,1
275470,0,0,1
275490,0,0,1
275510,0,0,1
275530,0,0,1
275570,0,0,1
275610,0,0,1
275670,1,1,1
275810,0,0,1
275830,0,0,1
275850,0,0,1
276220,0,0,1
276240,0,0,1
276300,0,0,1
276340,0,0,1
276360,0,0,1
276380,0,0,1
276430,0,0,1
276440,0,1,1
276460,0,1,1
276730,0,1,1
276750,0,0,1
276810,0,0,1
276870,0,0,1
276890,0,0,1
277110,0,0,1
277270,0,0,1
277390,0,0,1
277430,0,0,1
277450,0,0,1
277460,0,0,1
277470,0,0,1
277490,1,1,1
277500,0,1,1
277510,1,1,1
277520,0,1,1
277540,0,1,1
277560,0,1,1
277590,0,0,1
277630,0,0,1
277650,0,0,1
277680,1,1,1
277700,1,1,1
277850,1,1,1
277870,0,0,1
277890,0,0,1
277910,0,0,1
278080,0,0,1
278100,1,1,1
278360,1,1,1
278420,1,1,1
278440,0,1,1
278460,1,1,1
278490,0,0,1
278510,0,0,1
278530,0,0,1
278550,0,0,1
278570,0,0,1
278590,0,0,1
278620,1,1,1
278640,1,1,1
278810,0,1,1
278850,0,0,1
278890,0,1,1
278930,1,0,1
278970,0,0,1
279070,0,0,1
279140,1,1,1
279160,1,1,1
279260,0,0,1
279420,0,0,1
279440,0,1,1
279460,0,0,1
279480,0,0,1
279500,0,1,1
279520,0,1,1
279540,0,1,1
279560,0,1,1
279580,1,1,1
279640,0,0,1
279720,1,1,1
279740,0,0,1
279800,1,1,1
279900,1,1,1
279920,1,1,1
279940,1,1,1
279990,1,1,1
280010,0,1,1
280040,1,1,1
280140,0,0,1
280160,1,1,1
280180,1,1,1
280200,0,0,1
280220,1,1,1
280320,0,1,1
280380,0,0,1
280460,1,1,1
280500,0,1,1
280520,1,1,1
280540,1,1,1
280560,0,0,1
280600,0,0,1
280640,0,0,1
280680,0,0,1
280720,0,0,1
280790,0,1,1
280830,1,1,1
280890,0,0,1
280930,0,0,1
281060,1,1,1
281200,1,1,1
281220,0,0,1
281240,0,0,1
281260,0,0,1
281280,0,0,1
281350,0,0,1
281370,0,0,1
281390,0,0,1
281410,0,0,1
281430,0,0,1
281450,0,0,1
281560,0,0,1
281580,0,0,1
281610,0,1,1
281640,0,1,1
281750,1,1,1
281820,0,0,1
281840,0,1,1
281860,0,0,1
281920,1,1,1
281940,0,0,1
281990,1,1,1
282010,0,0,1
282030,0,0,1
282050,0,0,1
282070,1,1,1
282100,0,0,1
282140,1,1,1
282210,0,1,1
282400,0,0,1
282440,0,0,1
282530,0,0,1
282560,0,0,1
282590,1,0,1
282620,0,0,1
282640,1,1,1
282660,0,0,1
282680,1,1,1
282760,1,1,1
282780,1,1,1
282800,0,0,1
282860,0,0,1
282880,1,1,1
282900,0,0,1
283000,0,0,1
283020,0,0,1
283040,1,1,1
283060,0,0,1
283080,1,1,1
283100,0,0,1
283160,0,0,1
283180,0,0,1
283230,1,1,1
283270,1,1,1
283290,0,0,1
283310,0,0,1
283330,0,0,1
283350,0,0,1
283370,0,0,1
283390,0,0,1
283410,0,0,1
283430,0,0,1
283450,0,0,1
283470,0,0,1
283490,0,0,1
283560,0,0,1
283580,0,0,1
283600,0,0,1
283620,0,0,1
283640,1,1,1
283660,1,1,1
283680,0,0,1
283820,0,0,1
283840,0,0,1
283880,1,0,1
283920,1,1,1
283940,1,1,1
283960,1,1,1
283980,1,1,1
284000,1,1,1
284020,1,1,1
284050,0,0,1
284100,0,0,1
284140,1,1,1
284160,0,0,1
284180,0,0,1
284200,0,0,1
284220,0,0,1
284240,0,0,1
284260,0,1,1
284390,1,1,1
284410,1,1,1
284460,1,1,1
284710,1,1,1
284730,1,1,1
284750,1,1,1
284770,1,1,1
284790,1,1,1
284810,1,1,1
284830,1,1,1
284850,1,1,1
284870,1,1,1
284890,1,1,1
284910,0,0,1
284930,0,0,1
284950,0,0,1
284970,0,0,1
284990,0,0,1
285010,0,0,1
285090,0,0,1
285110,1,1,1
285130,0,0,1
285190,1,1,1
285310,0,0,1
285330,0,0,1
285350,0,0,1
285380,0,1,1
285420,0,0,1
285440,0,0,1
285480,0,0,1
285500,0,0,1
285520,0,0,1
285670,0,0,1
285740,0,1,1
285800,1,1,1
285820,1,1,1
285840,0,0,1
285900,1,1,1
285920,1,1,1
285980,0,0,1
286000,1,1,1
286040,0,1,1
286100,1,1,1
286120,0,1,1
286140,0,1,1
286160,1,1,1
286200,1,1,1
286220,1,1,1
286240,1,1,1
286260,1,1,1
286280,0,0,1
286300,1,1,1
286320,0,0,1
286340,1,1,1
286360,0,0,1
286380,1,1,1
286440,0,0,1
286460,0,0,1
286480,0,0,1
286520,0,1,1
286540,0,0,1
286570,1,0,1
286660,0,0,1
286690,1,1,1
286730,0,0,1
286750,0,0,1
286770,0,0,1
286790,0,0,1
286810,0,0,1
286830,0,0,1
286880,0,0,1
286930,0,0,1
286940,0,0,1
287020,1,0,1
287070,0,0,1
287100,0,0,1
287120,0,0,1
287200,0,0,1
287220,0,1,1
287260,0,0,1
287290,0,0,1
287390,1,1,1
287450,0,0,1
287580,1,1,1
287600,1,1,1
287630,0,0,1
287700,0,0,1
287720,0,1,1
287740,0,1,1
287780,1,1,1
287840,0,0,1
287860,1,1,1
287900,1,1,1
287920,0,0,1
287960,1,1,1
287980,1,1,1
288000,0,1,1
288020,1,1,1
288040,0,1,1
288060,1,1,1
288100,1,1,1
288120,0,0,1
288140,1,1,1
288160,0,0,1
288220,1,1,1
288260,1,1,1
288270,0,0,1
288370,0,0,1
288470,0,0,1
288500,0,1,1
288610,0,1,1
288630,0,0,1
288650,0,1,1
288670,0,1,1
288690,0,0,1
288710,0,0,1
288750,0,1,1
288790,0,0,1
288830,0,0,1
288840,0,0,1
288860,1,1,1
288880,1,0,1
288930,0,0,1
288970,0,0,1
289050,0,0,1
289070,1,1,1
289090,0,0,1
289130,0,1,1
289180,0,0,1
289200,0,0,1
289220,0,0,1
289240,0,0,1
289260,0,0,1
289280,0,0,1
289300,0,0,1
289320,0,0,1
289340,0,0,1
289360,0,0,1
289380,0,0,1
289400,0,0,1
289420,0,0,1
289440,0,0,1
289460,0,0,1
289480,0,0,1
289500,0,0,1
289520,0,1,1
289580,0,0,1
289600,0,0,1
289620,0,0,1
289650,0,0,1
289690,0,0,1
289760,1,1,1
289800,0,1,1
289820,0,1,1
289840,0,1,1
289890,0,0,1
289930,0,1,1
289950,1,1,1
290000,1,1,1
290020,1,1,1
290040,0,1,1
290060,1,1,1
290080,0,0,1
290260,0,1,1
290280,1,1,1
290300,0,1,1
290320,0,0,1
290340,1,1,1
290380,1,1,1
290440,0,0,1
290460,0,1,1
290470,0,0,1
290490,0,0,1
290510,0,1,1
290530,0,0,1
290650,0,0,1
290730,0,0,1
290770,1,1,1
290790,0,0,1
290810,0,0,1
290870,1,1,1
290890,1,1,1
290970,0,1,1
290990,1,1,1
291030,1,1,1
291050,1,1,1
291070,0,1,1
291130,0,0,1
291170,0,1,1
291190,1,1,1
291250,0,0,1
291270,0,0,1
291290,0,1,1
291330,0,0,1
291390,1,0,1
291410,0,1,1
291430,1,1,1
291450,0,0,1
291480,0,0,1
291550,0,1,1
291610,0,0,1
291630,0,0,1
291640,0,0,1
291650,1,1,1
291690,0,0,1
291710,0,0,1
291770,0,0,1
291860,0,0,1
291910,0,1,1
291930,0,0,1
291960,0,0,1
292030,0,0,1
292060,0,0,1
292090,1,1,1
292120,0,0,1
292140,0,0,1
292160,0,0,1
292200,0,0,1
292230,0,0,1
292240,1,1,1
292260,1,1,1
292280,1,1,1
292300,1,1,1
292330,0,0,1
292370,0,0,1
292380,0,1,1
292390,0,0,1
292400,0,1,1
292410,0,0,1
292420,0,0,1
292480,0,0,1
292500,0,0,1
292570,0,0,1
292600,1,1,1
292620,0,0,1
292630,0,0,1
292660,0,0,1
292670,0,0,1
292730,0,0,1
292760,0,0,1
292780,1,1,1
292800,1,1,1
292820,0,0,1
292840,1,1,1
292860,1,1,1
292880,0,0,1
292910,1,1,1
292930,0,0,1
292990,0,0,1
293160,0,1,1
293180,0,0,1
293200,1,1,1
293220,0,0,1
293240,1,1,1
293260,0,1,1
293320,0,0,1
293340,0,0,1
293400,0,0,1
293420,1,0,1
293440,0,0,1
293460,0,0,1
293480,0,0,1
293520,0,0,1
293540,0,0,1
293600,0,0,1
293660,1,1,1
293680,0,1,1
293720,0,0,1
293740,0,1,1
293760,0,0,1
293780,1,1,1
293840,1,1,1
293860,1,1,1
293880,0,1,1
293900,1,1,1
293920,1,1,1
293940,1,1,1
293960,0,0,1
293980,0,0,1
294000,1,1,1
294020,1,1,1
294040,0,0,1
294060,1,1,1
294100,1,1,1
294140,0,0,1
294160,1,1,1
294190,0,0,1
294230,1,1,1
294280,0,0,1
294370,1,1,1
294390,0,0,1
294440,1,1,1
294460,0,0,1
294530,1,1,1
294540,1,1,1
294550,1,1,1
294570,1,1,1
294580,1,1,1
294590,0,0,1
294650,1,1,1
294660,1,1,1
294670,1,1,1
294680,1,1,1
294690,1,1,1
294700,0,0,1
294710,1,1,1
294720,1,1,1
294730,0,0,1
294750,1,1,1
294770,0,0,1
294790,0,0,1
294810,0,0,1
294830,0,0,1
294860,0,0,1
295250,1,1,1
295490,1,1,1
295550,0,0,1
295590,0,1,1
295610,1,1,1
295630,1,1,1
295650,0,0,1
295670,1,1,1
295690,0,1,1
295710,0,1,1
295730,0,0,1
295750,0,1,1
295770,0,0,1
295790,1,1,1
295850,0,1,1
295870,0,1,1
295910,0,1,1
295930,0,0,1
295950,0,0,1
295990,0,0,1
296010,1,1,1
296030,1,1,1
296050,0,0,1
296070,1,1,1
296150,0,1,1
296180,0,0,1
296210,0,0,1
296220,0,1,1
296240,0,1,1
296280,0,1,1
296300,1,1,1
296470,0,0,1
296490,0,0,1
296510,1,1,1
296530,0,1,1
296550,0,0,1
296570,1,1,1
296590,0,0,1
296630,0,0,1
296650,0,1,1
296710,1,1,1
296730,0,0,1
